FP,isFake,SET
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22970_1.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3279-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22880_A_real_A_2.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3249-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22977_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4138-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22991_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6426-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22872_A_real_A_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12415_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12417_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22974_2.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2113-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22882_A_real_A_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5221-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1742-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3386-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7045-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-914-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2437-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22993_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_23006_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22986_3.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5376-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12407_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22999_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22864_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22961_2.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1634-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-729-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_22987_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22877_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3789-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/32_22909_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/4_22878_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22881_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22904_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-933-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_23004_0.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-311-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22968_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7660-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2737-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2392-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3861-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12429_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22878_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12427_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22963_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7373-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12410_A_real_A_2.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1271-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22968_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22981_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_22988_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22994_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22986_0.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3128-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22977_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12421_A_real_A_2.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2154-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-425-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22888_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1672-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12402_A_real_A_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4025-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12427_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/11_12418_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2530-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3476-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2319-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22987_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12429_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3495-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22975_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22873_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-991-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-110-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22992_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22907_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12416_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22987_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22995_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22974_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_23006_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4566-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22959_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_23002_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12428_A_real_A_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12428_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22902_A_real_A_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22960_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12409_A_real_A_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22994_2.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3196-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3027-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3665-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2112-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22996_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4233-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-8037-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4370-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22998_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/21_12426_A_real_A_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12424_A_real_A_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5264-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12419_A_real_A_2.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4597-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3597-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_23002_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22987_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22871_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6594-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7310-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22899_A_real_A_1.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-607-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2806-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1930-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2966-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1934-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22998_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-876-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22961_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_23001_2.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-999-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22981_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5028-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3084-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12425_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2156-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1448-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22985_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22994_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22968_1.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1427-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/21_12429_A_real_A_0.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-339-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7727-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2955-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-566-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22874_A_real_A_3.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7621-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12434_A_real_A_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22962_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4366-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6388-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6484-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2468-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2981-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12430_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22974_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22992_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22979_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22982_0.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2206-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4356-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3713-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_23003_3.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5504-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12423_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22883_A_real_A_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6951-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1379-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-397-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22976_2.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7588-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22884_A_real_A_1.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3369-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2199-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_23000_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22974_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_22978_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22902_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12402_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22979_0.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1993-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6231-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3229-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_23002_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_23000_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22984_3.png,0,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12420_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22965_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4828-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2520-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5635-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3304-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12416_A_real_A_0.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1919-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4888-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1368-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12403_A_real_A_2.png,0,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3881-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/16_12424_A_real_A_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22964_1.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3023-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5811-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4967-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2445-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2997-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22865_A_real_A_0.png,0,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-427-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3526-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2432-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12420_A_real_A_2.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4809-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6071-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3344-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12414_A_real_A_0.png,0,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7783-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4797-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3209-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3446-ema.jpg,1,val
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1375-ema.jpg,1,val
