FP,isFake,SET
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22896_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12405_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/2_22873_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-47-02-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-53-56-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-55-07-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-49-14-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-54-45-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22908_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12426_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-51-02-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22904_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/23_12424_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-37-25-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-49-09-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-48-45-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22899_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22906_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12424_A_real_A_1.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-46-34-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-23-43-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-59-57-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-30-17-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-54-17-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-58-09-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12405_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22995_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_23000_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22995_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22979_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22892_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-17-34-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-01-36-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-09-48-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-39-49-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_23003_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-58-43-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-27-34-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-43-55-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22892_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22964_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22994_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22999_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-16-17-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_23000_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22997_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12414_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-42-03-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-39-47-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-54-18-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22896_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12422_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-32-22-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-43-19-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-49-28-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22988_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-34-57-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22977_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-54-44-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_23006_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-48-08-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22871_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-19-14-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-56-52-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-07-18-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-33-57-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22990_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/23_12423_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_23002_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-56-43-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-16-46-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-30-41-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-32-38-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-23-43-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-39-44-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_23002_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22963_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22884_A_real_A_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-21-07-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22990_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/12_22866_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22880_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-24-33-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22979_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_23006_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-51-13-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-47-23-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_23002_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-57-21-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22963_1.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-22-29-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22973_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10458_22966_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-46-12-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-06-53-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_23000_3.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-31-06-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12402_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-16-41-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12407_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22868_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22908_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12429_A_real_A_1.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-15-29-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-05-49-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-16-11-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22993_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-06-09-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-31-49-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12425_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22983_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12401_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12420_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-52-28-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22977_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-30-22-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22911_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-38-42-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22961_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-42-41-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22996_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-33-49-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-55-38-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-37-05-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-46-02-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-47-11-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-48-44-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22982_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12434_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_23005_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12433_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-01-19-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22979_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22978_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-54-53-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-20-20-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12422_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22960_3.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-23-30-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-39-50-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-34-13-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22976_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-16-29-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12421_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22986_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-38-48-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-16-23-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/13_12413_A_real_A_1.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-52-27-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22877_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-47-04-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-02-09-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22963_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22994_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_22984_0.png,0,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-36-34-0-ema.jpg,1,val
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-36-33-0-ema.jpg,1,val
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-12-50-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22910_A_real_A_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_23004_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22987_2.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22977_0.png,0,val
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-03-32-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22971_3.png,0,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-15-45-0-ema.jpg,1,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-20-46-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_23004_3.png,0,val
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-12-29-0-ema.jpg,1,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-23-51-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12406_A_real_A_0.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22961_2.png,0,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-31-04-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22902_A_real_A_2.png,0,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-20-49-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22885_A_real_A_3.png,0,val
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-54-35-0-ema.jpg,1,val
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-01-48-0-ema.jpg,1,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-00-23-0-ema.jpg,1,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-12-48-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22976_1.png,0,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-33-09-0-ema.jpg,1,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-58-21-0-ema.jpg,1,val
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-11-59-0-ema.jpg,1,val
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-25-36-0-ema.jpg,1,val
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-07-20-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22967_3.png,0,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-33-46-0-ema.jpg,1,val
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-55-22-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22959_1.png,0,val
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22980_1.png,0,val
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-49-25-0-ema.jpg,1,val
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22865_A_real_A_1.png,0,val
